Arquivo,solo,conceitos,cultura,culturaClasse1,animal,tecnologia,tecnologiaClasse,regiao,uf
A_2088.2010061500000.txt,latossolo,'agricultura familiar',amendoim,?,?,organicos,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,organico,'sistemas de producao',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,plantadora,'engenharia agricola',N,PA
A_2088.2010061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,adubacao,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',pimenta,horticolas,ovino,manejo,solo,S,SC
A_1324.2009061500000.txt,?,'saber local',pimenta,horticolas,ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',nogueira,'arboreas madeira semente produtos',ovino,manejo,solo,S,RS
A_1324.2009061500000.txt,?,'saber local',nogueira,'arboreas madeira semente produtos',ovino,manejo,solo,S,SC
A_1324.2009061500000.txt,?,'saber local',nogueira,'arboreas madeira semente produtos',ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,S,RS
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,S,RS
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,S,SC
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,S,SC
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',pimentao,horticolas,ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',algodao,'culturas agricolas',ovino,manejo,solo,S,RS
A_1324.2009061500000.txt,?,'saber local',algodao,'culturas agricolas',ovino,manejo,solo,S,SC
A_1324.2009061500000.txt,?,'saber local',algodao,'culturas agricolas',ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'saber local',soja,'culturas agricolas',ovino,manejo,solo,S,RS
A_1324.2009061500000.txt,?,'saber local',soja,'culturas agricolas',ovino,manejo,solo,S,SC
A_1324.2009061500000.txt,?,'saber local',soja,'culturas agricolas',ovino,manejo,solo,N,PA
A_1324.2009061500000.txt,?,'agricultura familiar',pimenta,horticolas,ovino,manejo,solo,S,RS
A_5544.2012061500000.txt,?,'agricultura familiar',?,?,?,apicultura,'sistemas de producao',S,RS
A_5530.2012061500000.txt,?,'agricultura familiar',arroz,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,mandioca,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,arroz,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,milho,'culturas agricolas',gado,manejo,solo,N,PA
A_5530.2012061500000.txt,?,trabalho,feijao,'culturas agricolas',gado,manejo,solo,N,PA
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',planta,S,PR
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',solo,CO,MS
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',planta,CO,MS
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',solo,SE,MG
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',planta,SE,MG
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',solo,SE,SP
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,'manejo do ambiente',planta,SE,SP
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,manejo,solo,S,PR
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,manejo,solo,CO,MS
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,manejo,solo,SE,MG
A_5092.2011061500000.txt,?,trabalho,?,?,peixe,manejo,solo,SE,SP
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,NE,PB
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',NE,PB
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,NE,PE
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,NE,PE
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',NE,PE
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,NE,MA
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,NE,MA
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',NE,MA
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,SE,MG
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,SE,MG
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',SE,MG
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,SE,SP
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,SE,SP
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',SE,SP
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,N,TO
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',planta,N,TO
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua','engenharia agricola',N,TO
A_6065.2012061500000.txt,?,?,?,?,gado,'manejo de agua',solo,N,PA
A_1096.1995061500000.txt,?,?,coco,'arboreas frutiferas',?,?,?,NE,AL
A_1096.1995061500000.txt,?,?,coco,'arboreas frutiferas',?,?,?,NE,MA
A_1096.1995061500000.txt,?,?,coco,'arboreas frutiferas',?,?,?,NE,SE
A_1310.2015061500000.txt,?,'agricultura familiar',?,?,?,organico,'sistemas de producao',CO,DF
A_1310.2015061500000.txt,?,'agricultura familiar',?,?,?,organicos,'sistemas de producao',CO,DF
A_1310.2015061500000.txt,?,'agricultura familiar',?,?,?,organicos,'sistemas de producao',CO,DF
A_1768.2010061500000.txt,?,?,?,?,?,agroecossistema,'sistemas de producao',NE,BA
A_1768.2010061500000.txt,?,?,?,?,?,agroecossistema,ecologia,NE,BA
A_1768.2010061500000.txt,?,?,?,?,?,agroecossistema,'sistemas de producao',SE,MG
A_1768.2010061500000.txt,?,?,?,?,?,agroecossistema,'sistemas de producao',SE,MG
A_1768.2010061500000.txt,?,?,?,?,?,agroecossistema,ecologia,SE,MG
A_5789.2009061500000.txt,?,?,nogueira,'arboreas madeira semente produtos',?,?,?,N,PA
A_3655.2012061500000.txt,?,'agricultura familiar',arruda,'plantas medicinais e aromaticas',?,'producao organica',solo,CO,MS
A_3655.2012061500000.txt,?,'agricultura familiar',arruda,'plantas medicinais e aromaticas',?,'producao organica',planta,CO,MS
A_3655.2012061500000.txt,?,'agricultura familiar',arruda,'plantas medicinais e aromaticas',?,'producao organica','sistemas de producao',CO,MS
A_3655.2012061500000.txt,?,trabalho,arruda,'plantas medicinais e aromaticas',?,'transicao agroecologica',ecologia,CO,MS
A_3655.2012061500000.txt,?,trabalho,arruda,'plantas medicinais e aromaticas',?,'producao organica',solo,CO,MS
A_3655.2012061500000.txt,?,trabalho,arruda,'plantas medicinais e aromaticas',?,'producao organica',planta,CO,MS
A_3655.2012061500000.txt,?,trabalho,arruda,'plantas medicinais e aromaticas',?,'producao organica','sistemas de producao',CO,MS
A_3498.2008061500000.txt,latossolo,'meio ambiente',arroz,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',milho,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',feijao,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',banana,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'meio ambiente',cafe,?,?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',mandioca,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',arroz,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',milho,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',feijao,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',banana,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,'agricultura familiar',cafe,?,?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,trabalho,mandioca,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,trabalho,arroz,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,trabalho,milho,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,trabalho,feijao,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,trabalho,banana,'culturas agricolas',?,biomassa,ecologia,N,AC
A_3498.2008061500000.txt,latossolo,trabalho,cafe,?,?,biomassa,ecologia,N,AC
A_656.2015061500000.txt,?,trabalho,?,?,?,?,?,SE,MG
A_5074.2011061500000.txt,?,'agricultura familiar',?,?,?,'sistemas silvipastoris','sistemas de producao',N,RO
A_5074.2011061500000.txt,?,'agricultura familiar',?,?,?,'sistemas silvipastoris','sistemas de producao',N,RO
A_5888.2008061500000.txt,?,?,?,?,?,apicultura,'sistemas de producao',NE,PI
A_6348.2011061500000.txt,?,'agricultura familiar',?,?,?,safs,'sistemas de producao',N,PA
A_6348.2011061500000.txt,?,'agricultura familiar',?,?,?,agrosilvicultura,'sistemas de producao',N,PA
A_556.2011061500000.txt,?,trabalho,uva,'arboreas frutiferas',?,'agricultura de precisao',planta,S,RS
A_556.2011061500000.txt,?,trabalho,uva,'arboreas frutiferas',?,'manejo nos cultivos',?,S,RS
A_556.2011061500000.txt,?,trabalho,uva,'arboreas frutiferas',?,geoprocessamento,geotecnologias,S,RS
A_556.2011061500000.txt,?,trabalho,uva,'arboreas frutiferas',?,drenagem,'engenharia agricola',S,RS
A_556.2011061500000.txt,?,trabalho,uva,'arboreas frutiferas',?,manejo,solo,S,RS
A_556.2011061500000.txt,?,trabalho,maca,'arboreas frutiferas',?,'agricultura de precisao',geotecnologias,S,RS
A_556.2011061500000.txt,?,trabalho,maca,'arboreas frutiferas',?,'agricultura de precisao',planta,S,RS
A_556.2011061500000.txt,?,trabalho,maca,'arboreas frutiferas',?,'manejo nos cultivos',?,S,RS
A_556.2011061500000.txt,?,trabalho,maca,'arboreas frutiferas',?,geoprocessamento,geotecnologias,S,RS
A_556.2011061500000.txt,?,trabalho,maca,'arboreas frutiferas',?,drenagem,'engenharia agricola',S,RS
A_556.2011061500000.txt,?,trabalho,maca,'arboreas frutiferas',?,manejo,solo,S,RS
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,organico,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,'manejo do solo',?,NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,manejo,solo,NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,safs,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,safs,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,organicos,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,organicos,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,agroecossistema,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,agroecossistema,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,agroecossistema,ecologia,NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',batata,horticolas,?,biomassa,ecologia,NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,organico,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,organico,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,'manejo do solo',?,NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,manejo,solo,NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,safs,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,safs,'sistemas de producao',NE,PI
A_1645.2011061500000.txt,argissolo,'agricultura familiar',caju,'arboreas frutiferas',?,organicos,'sistemas de producao',NE,PI
A_6210.2002061500000.txt,argissolo,trabalho,?,?,?,organico,'sistemas de producao',N,RO
A_6210.2002061500000.txt,argissolo,trabalho,?,?,?,organicos,'sistemas de producao',N,RO
A_6210.2002061500000.txt,argissolo,trabalho,?,?,?,organicos,'sistemas de producao',N,RO
A_6210.2002061500000.txt,luvissolo,trabalho,?,?,?,organico,'sistemas de producao',N,RO
A_6210.2002061500000.txt,luvissolo,trabalho,?,?,?,organico,'sistemas de producao',N,RO
A_6210.2002061500000.txt,luvissolo,trabalho,?,?,?,organicos,'sistemas de producao',N,RO
A_6210.2002061500000.txt,luvissolo,trabalho,?,?,?,organicos,'sistemas de producao',N,RO
A_6014.2006061500000.txt,?,?,coentro,horticolas,aves,?,?,NE,PI
A_775.2009061500000.txt,?,?,?,?,suino,manejo,solo,CO,MS
A_4149.2009061500000.txt,argissolo,'conhecimento local',leucena,'arboreas adubacaoverde e massa verde',?,?,?,SE,SP
A_4149.2009061500000.txt,cambissolo,'conhecimento local',milho,'culturas agricolas',?,?,?,SE,SP
A_4149.2009061500000.txt,cambissolo,'conhecimento local',leucena,'arboreas adubacaoverde e massa verde',?,?,?,SE,SP
A_80.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,'manejo ecologico','sistemas de producao',CO,MS
A_80.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,'manejo ecologico',ecologia,CO,MS
A_80.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,agroecossistema,'sistemas de producao',CO,MS
A_80.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,agroecossistema,'sistemas de producao',CO,MS
A_80.2012061500000.txt,?,?,feijao,'culturas agricolas',ovino,agroecossistema,ecologia,CO,MS
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organico,'sistemas de producao',CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organico,'sistemas de producao',SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organico,'sistemas de producao',SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,'producao organica',solo,CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,'producao organica',planta,CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,'producao organica','sistemas de producao',CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,'producao organica',solo,SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,'producao organica',planta,SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,'producao organica','sistemas de producao',SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,manejo,solo,CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,manejo,solo,SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organicos,'sistemas de producao',CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organicos,'sistemas de producao',CO,GO
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organicos,'sistemas de producao',SE,MG
A_1300.2015061500000.txt,?,'movimento social',ipe,?,?,organicos,'sistemas de producao',SE,MG
A_1300.2015061500000.txt,?,'movimento social',acacia,'arboreas madeira semente produtos',?,organico,'sistemas de producao',CO,GO
A_1300.2015061500000.txt,?,'movimento social',acacia,'arboreas madeira semente produtos',?,organico,'sistemas de producao',CO,GO
A_1300.2015061500000.txt,?,'movimento social',acacia,'arboreas madeira semente produtos',?,organico,'sistemas de producao',SE,MG
A_4949.2009061500000.txt,?,'agricultura familiar',cacau,'culturas agricolas',?,safs,'sistemas de producao',N,PA
A_4949.2009061500000.txt,?,'agricultura familiar',cacau,'culturas agricolas',?,agrosilvicultura,'sistemas de producao',N,PA
A_4609.2010061500000.txt,?,?,feijao,'culturas agricolas',?,?,?,SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organico,'sistemas de producao',CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organico,'sistemas de producao',SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organico,'sistemas de producao',SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'manejo do solo',?,CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'manejo do solo',?,SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'adubacao organica',solo,CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'adubacao organica',planta,CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'adubacao organica',solo,SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'adubacao organica',planta,SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,manejo,solo,CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,manejo,solo,SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,adubacao,solo,CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,adubacao,solo,SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'irrigacao localizada','engenharia agricola',CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'irrigacao localizada','engenharia agricola',SE,MG
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organicos,'sistemas de producao',CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organicos,'sistemas de producao',CO,GO
A_5426.2011061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organicos,'sistemas de producao',SE,MG
A_5191.2006061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,?,?,CO,GO
A_5191.2006061500000.txt,?,trabalho,arroz,'culturas agricolas',?,?,?,CO,GO
A_5191.2006061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,CO,GO
A_3503.2008061500000.txt,?,trabalho,?,?,?,?,?,N,AC
A_4761.2009061500000.txt,?,'meio ambiente',milho,'culturas agricolas',?,?,?,N,PA
A_4761.2009061500000.txt,?,'meio ambiente',trevo,horticolas,?,?,?,N,PA
A_4761.2009061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,?,?,N,PA
A_4761.2009061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,?,?,N,PA
A_4761.2009061500000.txt,?,'agricultura familiar',trevo,horticolas,?,?,?,N,PA
A_4761.2009061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,?,?,N,PA
A_4761.2009061500000.txt,?,trabalho,milho,'culturas agricolas',?,?,?,N,PA
A_4761.2009061500000.txt,?,trabalho,trevo,horticolas,?,?,?,N,PA
A_2463.2009061500000.txt,?,'conhecimento local',?,?,?,?,?,NE,PE
A_2463.2009061500000.txt,?,'conhecimento local',?,?,?,?,?,NE,PI
A_2463.2009061500000.txt,?,'conhecimento local',?,?,?,?,?,NE,MA
A_2463.2009061500000.txt,?,trabalho,?,?,?,?,?,NE,BA
A_2463.2009061500000.txt,?,trabalho,?,?,?,?,?,NE,PE
A_2463.2009061500000.txt,?,trabalho,?,?,?,?,?,NE,PI
A_2463.2009061500000.txt,?,trabalho,?,?,?,?,?,NE,MA
A_99.2015061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,'sistemas de producao',N,PA
A_99.2015061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,'sistemas de producao',N,PA
A_99.2015061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,ecologia,N,PA
A_99.2015061500000.txt,?,trabalho,?,?,?,manejo,solo,N,PA
A_99.2015061500000.txt,?,trabalho,?,?,?,agroecossistema,'sistemas de producao',N,PA
A_99.2015061500000.txt,?,trabalho,?,?,?,agroecossistema,'sistemas de producao',N,PA
A_99.2015061500000.txt,?,trabalho,?,?,?,agroecossistema,ecologia,N,PA
A_497.2007061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,'sistemas de producao',CO,GO
A_497.2007061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,'sistemas de producao',CO,GO
A_497.2007061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,ecologia,CO,GO
A_4766.2002061500000.txt,?,trabalho,?,?,?,?,?,SE,RJ
A_4251.2008061500000.txt,?,trabalho,?,?,?,adubacao,solo,N,AC
A_2220.2011061500000.txt,?,trabalho,arroz,'culturas agricolas',?,adubacao,solo,N,PA
A_635.1999061500000.txt,?,'agricultura familiar',?,?,?,safs,'sistemas de producao',N,AC
A_635.1999061500000.txt,?,trabalho,?,?,?,safs,'sistemas de producao',N,AC
A_635.1999061500000.txt,?,trabalho,?,?,?,safs,'sistemas de producao',N,AC
A_1098.2006061500000.txt,?,'agricultura familiar',?,?,?,apicultura,'sistemas de producao',SE,MG
A_1098.2006061500000.txt,?,'desenvolvimento rural sustentavel',?,?,?,apicultura,'sistemas de producao',SE,MG
A_1098.2006061500000.txt,?,'desenvolvimento rural sustentavel',?,?,?,apicultura,'sistemas de producao',SE,MG
A_1098.2006061500000.txt,?,trabalho,?,?,?,apicultura,'sistemas de producao',SE,MG
A_1098.2006061500000.txt,?,trabalho,?,?,?,apicultura,'sistemas de producao',SE,MG
A_4724.2002061500000.txt,?,'agricultura familiar',milho,'culturas agricolas',?,biomassa,ecologia,N,AM
A_4724.2002061500000.txt,?,'agricultura familiar',acacia,'arboreas madeira semente produtos',?,biomassa,ecologia,N,AM
A_4724.2002061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,biomassa,ecologia,N,AM
A_4724.2002061500000.txt,?,trabalho,milho,'culturas agricolas',?,biomassa,ecologia,N,AM
A_4724.2002061500000.txt,?,trabalho,acacia,'arboreas madeira semente produtos',?,biomassa,ecologia,N,AM
A_45.2012061500000.txt,?,?,?,?,ovino,'manejo ecologico','sistemas de producao',CO,MS
A_45.2012061500000.txt,?,?,?,?,ovino,'manejo ecologico',ecologia,CO,MS
A_45.2012061500000.txt,?,?,?,?,ovino,agroecossistema,'sistemas de producao',CO,MS
A_45.2012061500000.txt,?,?,?,?,ovino,agroecossistema,'sistemas de producao',CO,MS
A_45.2012061500000.txt,?,?,?,?,ovino,agroecossistema,ecologia,CO,MS
A_3676.2011061500000.txt,?,trabalho,?,?,?,?,?,N,AC
A_3363.2008061500000.txt,?,'agricultura familiar',feijao,'culturas agricolas',?,?,?,CO,MT
A_3363.2008061500000.txt,?,'agricultura familiar',coentro,horticolas,?,?,?,CO,MT
A_3363.2008061500000.txt,?,trabalho,arroz,'culturas agricolas',?,?,?,CO,MT
A_3363.2008061500000.txt,?,trabalho,feijao,'culturas agricolas',?,?,?,CO,MT
A_3363.2008061500000.txt,?,trabalho,coentro,horticolas,?,?,?,CO,MT
A_1660.2003061500000.txt,?,?,soja,'culturas agricolas',?,'agricultura de precisao',planta,S,PR
A_1356.2014061500000.txt,?,?,feijao,'culturas agricolas',ovino,?,?,CO,MS
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,manejo,solo,SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,adubacao,solo,CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,adubacao,solo,SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,safs,'sistemas de producao',CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,safs,'sistemas de producao',CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,safs,'sistemas de producao',SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',?,safs,'sistemas de producao',SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,manejo,solo,CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,manejo,solo,SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,adubacao,solo,CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,adubacao,solo,SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,safs,'sistemas de producao',CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,safs,'sistemas de producao',CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,safs,'sistemas de producao',SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',arroz,'culturas agricolas',?,safs,'sistemas de producao',SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',inga,?,?,manejo,solo,CO,GO
A_6235.2007061500000.txt,?,'meio ambiente',inga,?,?,manejo,solo,SE,MG
A_6235.2007061500000.txt,?,'meio ambiente',inga,?,?,adubacao,solo,CO,GO
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,organico,'sistemas de producao',N,AC
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',solo,N,AC
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica',planta,N,AC
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,'producao organica','sistemas de producao',N,AC
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,manejo,solo,N,AC
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,organicos,'sistemas de producao',N,AC
A_1741.2008061500000.txt,?,'agricultura familiar',mandioca,'culturas agricolas',?,organicos,'sistemas de producao',N,AC
